"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1133939427909296129","Thu May 30 03:33:21 +0000 2019","6","Cada vez essa nossa turma da Tapera fica mais única","1133939427909296129","","","pt","Rio Grande, Brasil","0","1","0","https://x.com/Douglas_Madrug_/status/1133939427909296129","800842225513009152","Douglas_Madrug_"
"1132577188660883457","Sun May 26 09:20:18 +0000 2019","0","Deus o livre que volta no mundo ontem de Tio Hugo a Tapera de Tapera a Soledade e de soledade pro bailão de kerp no interior! Bote massa","1132577188660883457","","","pt","Tio Hugo ","0","0","0","https://x.com/MicaelGroth08/status/1132577188660883457","622818943","MicaelGroth08"
"1134972395314438144","Sat Jun 01 23:58:00 +0000 2019","1","Tapera tá alagada","1134972395314438144","","","pt","Florianópolis, Brasil","0","0","0","https://x.com/adrielbre_/status/1134972395314438144","747040052","adrielbre_"
"1130583718236708864","Mon May 20 21:18:58 +0000 2019","4","Pedi pra mãe me faze uma comida quá tomei uma tapera hahahahaha","1130583718236708864","","","pt","Horizontina, Brasil","0","0","0","https://x.com/Artur_tule/status/1130583718236708864","884230192956420096","Artur_tule"
"1130905008139055105","Tue May 21 18:35:39 +0000 2019","4","Amanhã quarta-feira (22) às 19h Guilherme Gontijo Flores lança seu romance HISTÓRIA DE JOIA na Tapera Taperá (SP) em bate-papo com o poeta Tarso de Melo. Saiba mais: https://t.co/zv3DBIeKVy https://t.co/VDnQDVHm3x","1130905008139055105","https://pbs.twimg.com/media/D7HE8CQW0AEJAGN.jpg","","pt","Sao Paulo, Brazil","0","0","1","https://x.com/todavialivros/status/1130905008139055105","876819362270908416","todavialivros"
"1131697027853758464","Thu May 23 23:02:52 +0000 2019","6","La semana pasada recorrimos La Tapera otro campo de Yabito S.A ubicado en Curuzu Cuatia República de Corrientes. Es un campo destinado a cría y a la reposición de las hembras 1⃣ En la foto se observan las terneras seleccionadas para reposición pastoreando campo natural https://t.co/lwS4RS14GI","1131697027853758464","https://pbs.twimg.com/media/D7SYb3pXYAU0wm2.jpg","","es","","0","1","1","https://x.com/ElizaldeRiffel/status/1131697027853758464","1008747859456462848","ElizaldeRiffel"
"1130634697707593728","Tue May 21 00:41:32 +0000 2019","0","Não sei o que faço dia 8 fico em Roque e vou na Primme ou vou pra Tapera e vou na Rust ","1130634697707593728","","","pt","Roque Gonzales","0","1","0","https://x.com/dudabeppler_/status/1130634697707593728","2538128488","dudabeppler_"
"1127697996316065794","Sun May 12 22:12:08 +0000 2019","11","essa é Marilena Vilaça socióloga e historiadora. Atualmente licenciada da universidade onde doutr... ensina pode ser vista em palestras na FFLCH e debates do Tapera Taperá. É fã de Angela Ro Ro mas secretamente ouve Ana Carolina. Acompanhem os stories dela no meu Instagram rs https://t.co/zNiV6CtSdN","1127697996316065794","https://pbs.twimg.com/ext_tw_video_thumb/1127697873636864000/pu/img/tWxjwL5y1xFkLK67.jpg","","pt","","1","0","0","https://x.com/_pedrofernandes/status/1127697996316065794","17855172","_pedrofernandes"
"1126366548942381057","Thu May 09 06:01:26 +0000 2019","0","É hoje !! Tapera Taperá https://t.co/S84sqQkv52","1126366548942381057","https://pbs.twimg.com/media/D6GoZq-XkAACD9E.jpg","","pt","","0","0","0","https://x.com/therezafontoura/status/1126366548942381057","167999129","therezafontoura"
"1128959337328709633","Thu May 16 09:44:15 +0000 2019","6","After 124 yrs of existence Zimbabwe's biggest annual agricultural gathering is rebranding- from Harare Agricultural Show to Zimbabwe Agricultural Show. Watch this space #agriculture https://t.co/JuisQTAL3F","1128959337328709633","https://pbs.twimg.com/ext_tw_video_thumb/1128958938517577733/pu/img/Y_zBbLz4FukggEAH.jpg","","en","Global","1","0","3","https://x.com/CynthiaTapera/status/1128959337328709633","1117405263164780546","CynthiaTapera"
"1124402400813514754","Fri May 03 19:56:37 +0000 2019","81","meus pais mandando foto felicíssimos viajando sozinhos pela grécia aí penso que os dois nasceram numa tapera réia no interior do maranhão e meu deus eu n tenho psicológico pra isso vo chorar pois lindos d++++ https://t.co/GvpFxImPlM","1124402400813514754","https://pbs.twimg.com/media/D5qt_YsXkAEx0x7.jpg","","pt","Brasília ","1","17","0","https://x.com/pamoraes_/status/1124402400813514754","111624347","pamoraes_"
"1126065132633767936","Wed May 08 10:03:43 +0000 2019","90"," Donde el aire perfumado de risas escrito y donde en cada pastito hay un recuerdo clavado; tapera que mi pasado con colores de amapola entusiasmada enarbola y que siempre que la miro dejo sobre ella un suspiro para que no esté tan sola. Elias Regules - Mi Tapera https://t.co/6UKwbvMTKz","1126065132633767936","https://pbs.twimg.com/media/D6CWQo1WsAETaBD.jpg","","es","Durazno, Uruguay","1","3","24","https://x.com/elbaqueano27/status/1126065132633767936","2649196628","elbaqueano27"
"1126983439842983936","Fri May 10 22:52:45 +0000 2019","0","Viemos na tapera e não tem muito buraco na rua que milagre","1126983439842983936","","","pt","A procura dela","0","1","0","https://x.com/PpauloVvictor/status/1126983439842983936","1054310598425694208","PpauloVvictor"
"1126966156185743366","Fri May 10 21:44:04 +0000 2019","5","Cevo meu mate solito Num peito quase tapera Só de parceiro o silêncio E o cheiro de simplicidade. Recuerdos de amor distante Num mate feito de espera.","1126966156185743366","","","pt","Palmeira das Missões - RS","0","0","2","https://x.com/WanderlanFarias/status/1126966156185743366","515523734","WanderlanFarias"
"1126557183989121024","Thu May 09 18:38:57 +0000 2019","0","Casa de Tapera https://t.co/1vmlgbKW3a https://t.co/0lvawGYQ8T","1126557183989121024","https://pbs.twimg.com/media/D6JVyfcXkAEq7pZ.jpg","","es","WorldWide","0","0","0","https://x.com/hotpornsites/status/1126557183989121024","309287778","hotpornsites"
"1128055863736963078","Mon May 13 21:54:10 +0000 2019","4","Jai promis a mes negros qu'ils feront du chiffre et on tapera très fort","1128055863736963078","","","fr","","0","1","0","https://x.com/thiierno_sow/status/1128055863736963078","913813492108587009","thiierno_sow"
"1125889137389731840","Tue May 07 22:24:23 +0000 2019","2","Saudades festa da Tapera pqppppppp","1125889137389731840","","","pt","Khlong Se, Thailand","0","0","0","https://x.com/zizian04/status/1125889137389731840","1034557039878582273","zizian04"
"1127441707484598272","Sun May 12 05:13:44 +0000 2019","3","Na moral da época que tapera era conhecida ","1127441707484598272","","","pt","","0","0","0","https://x.com/guizanch1n/status/1127441707484598272","112008028","guizanch1n"
"1125870156767485952","Tue May 07 21:08:57 +0000 2019","1","Les vibration de shownu pendant que nous tapera du pied","1125870156767485952","","","fr","21.07.23💚06.07.19💗04.05.22🧡","0","1","0","https://x.com/namoon_chan/status/1125870156767485952","833447143","namoon_chan"
"1128359260906242049","Tue May 14 17:59:46 +0000 2019","0","️ #AGENDA. #VCAÑAS #VENADO ● Reunión Comité de Cuenca La Picasa (VC) ●Club Ciudad Nueva. ●Agrupación Gaucha La Tapera. ●Club Central Argentuno. ●Club Ciudad (VEN). https://t.co/maoI6brGgS","1128359260906242049","https://pbs.twimg.com/media/D6i8wEJW0AAPBs4.jpg","","es","Venado Tuerto - Argentina","0","0","0","https://x.com/lisandroenrico/status/1128359260906242049","138395690","lisandroenrico"
"1126900287418130434","Fri May 10 17:22:19 +0000 2019","46","Ótimo debate com @traumann ontem na livraria Tapera Taperá sobre o novo livro dele os erros e acertos dos ministros da Fazenda e o estado atual da política econômica. https://t.co/sMGmguAiXv","1126900287418130434","https://pbs.twimg.com/media/D6ON02eXoAUdOK2.jpg","","pt","Brasília","1","3","3","https://x.com/joaovillaverde/status/1126900287418130434","46576649","joaovillaverde"
"1127209999405649920","Sat May 11 13:53:01 +0000 2019","14","We are in Hwedza today #yourbank #financialinclusion #bankaccountforeveryone @stewardbank #kalifekepurple https://t.co/IHcDHS9sWv","1127209999405649920","https://pbs.twimg.com/media/D6SngpjW0AEYqr-.jpg","","en","","1","0","6","https://x.com/TaperaTp/status/1127209999405649920","3434276847","TaperaTp"
"1125408241972928512","Mon May 06 14:33:28 +0000 2019","7","MANTENIMIENTO CALLES DE GRANZA EN: Barrio Alto Camet: Galeana e/ Godoy Cruz y el puente sobre arroyo La Tapera Barrio Libertad/ Ameghino: Av. Errea e/ Av. Luro y Strobel. Barrio Zacagnini: Zeballos y Ferre e/ Tejedor y Roldan entre Ingenieros y Zeballos. @PabloGSimoni https://t.co/NBl5NDyCQJ","1125408241972928512","https://pbs.twimg.com/media/D55AuVvWsAAuIN2.jpg","","es","Ruta 88- km 7 1/2","0","3","6","https://x.com/EmvialMGP/status/1125408241972928512","2282399636","EmvialMGP"
"1125860734267740162","Tue May 07 20:31:31 +0000 2019","2","São José da Tapera: Município do sertão de Alagoas com pouco mais de 32 mil habitantes. O prefeito com um salário bruto de 18 mil e lá tem uma lei que concede pensão vitalícia a viúvas de ex-prefeitos. O pagador de impostos é otário demais. https://t.co/hoEQbgQ4nw","1125860734267740162","https://pbs.twimg.com/media/D5_cXkeWAAAv9OY.jpg","","pt","Maceió 🔁 Rio Largo ","0","0","1","https://x.com/vanildoneto/status/1125860734267740162","99705798","vanildoneto"
"1127434154038235137","Sun May 12 04:43:43 +0000 2019","5","To em Tapera QQ será que os jovens daqui estão fazendo?","1127434154038235137","","","pt","Passo Fundo, Brasil","0","0","0","https://x.com/julianocorazza/status/1127434154038235137","86365132","julianocorazza"
"1127876530552627200","Mon May 13 10:01:34 +0000 2019","1","Thomas Mapfumo once said I have failed to raise my airfare ticket back to AAmerica my gigs are not paying well it's a clear indication that the rich will be richer &amp; the poor will be poorer .","1127876530552627200","","","en","London United  Kingdom ","0","0","0","https://x.com/ChabataTapera/status/1127876530552627200","996436267511500800","ChabataTapera"
"1125398998947389440","Mon May 06 13:56:44 +0000 2019","10","Save the date. Nesta quinta conversa sobre meu último livro e o próximo do @joaovillaverde na Livraria Tapera Taperá (Av. São Luís 187/2) e presença vip do @sergioleo https://t.co/G6ucS7AAxY","1125398998947389440","https://pbs.twimg.com/media/D544atIXsAAeSUr.jpg","","pt","Rio de Janeiro","1","0","2","https://x.com/traumann/status/1125398998947389440","48070448","traumann"
"1121033895326175232","Wed Apr 24 12:51:23 +0000 2019","31","ASSEMBLEIA Formalização da Rede Brasileira da Renda Básica e os desafios da garantia de renda no Brasil Local: Câmara dos Vereadores e DEBATE Renda Básica de Cidadania: política social do século XXI? Lições para o Brasil Local: Livraria Tapera Taperá Galeria Metrópole https://t.co/efYQ7B6xP3","1121033895326175232","https://pbs.twimg.com/media/D4618GkW4AAssAS.jpg","","pt","São Paulo, Brasil","1","1","7","https://x.com/esuplicy/status/1121033895326175232","69373037","esuplicy"
"1120137415543468032","Mon Apr 22 01:29:05 +0000 2019","7","4/5 no Tapera Taperá https://t.co/HkGMZPqt4t","1120137415543468032","https://pbs.twimg.com/media/D4uHCbOXoAAYfpc.jpg","","pt","São Paulo, Brasil","0","3","2","https://x.com/acacio1871/status/1120137415543468032","2284943765","acacio1871"
"1124297381544173569","Fri May 03 12:59:18 +0000 2019","15","Faites un hechter et on tapera les eux millions","1124297381544173569","","","fr","walking on the moon","0","1","0","https://x.com/chucknorrisPSG/status/1124297381544173569","1025210371","chucknorrisPSG"
"1120956551467085824","Wed Apr 24 07:44:02 +0000 2019","11","GM Africa UPI Mr Luping Zhang &amp; Steward Bank Finance Director Mr Alfred Chaavure giving remarks https://t.co/mWt9rIpBdQ","1120956551467085824","https://pbs.twimg.com/media/D45wCH1WsAAZ_tx.jpg","","en","","0","1","3","https://x.com/TaperaTp/status/1120956551467085824","3434276847","TaperaTp"
"1122179395530166272","Sat Apr 27 16:43:11 +0000 2019","4","minha vida em 5 bus FORQUILHAS tirio-ticen via costeira corredor sudoeste via costeira tapera/saco dos limões ufsc semidireto quando to atrasada","1122179395530166272","","","pt","","2","1","0","https://x.com/cachorralilica/status/1122179395530166272","2868333484","cachorralilica"
"1121358661673193478","Thu Apr 25 10:21:53 +0000 2019","1","O sol veio dar bom diaaaaa muito bom dia a todos!!! Ja to me encaminhando pra ir pra escola na tapera trabalhar só agradece pela minha saúde e por esse nascer do sol lindo dar as caras","1121358661673193478","","","pt","Florianópolis, Santa Catarina","0","0","0","https://x.com/retisabroering/status/1121358661673193478","721500146782072832","retisabroering"
"1118841287078240256","Thu Apr 18 11:38:44 +0000 2019","1","tour na tapera com @kamisantos_ essas horas da manhã NUNCA COMEÇEI UM DIA TÃO BEM","1118841287078240256","","","pt","Florianópolis, Santa Catarina","0","1","1","https://x.com/retisabroering/status/1118841287078240256","721500146782072832","retisabroering"
"1122106316896575488","Sat Apr 27 11:52:48 +0000 2019","5","Tapera el tinglado https://t.co/vnthvvbOUY","1122106316896575488","https://pbs.twimg.com/media/D5KFuK6XsAAbJhl.jpg","","es","Buenos Aires, Argentina","0","1","0","https://x.com/pauvescovo/status/1122106316896575488","167578984","pauvescovo"
"1119568883957080064","Sat Apr 20 11:49:57 +0000 2019","2","toca p tapera ","1119568883957080064","","","in","São Bento do Sul, Brasil","0","0","0","https://x.com/lukazz97/status/1119568883957080064","178808637","lukazz97"
"1123945688365182976","Thu May 02 13:41:48 +0000 2019","20","COLONIA VACACIONES SMU. 3 años Cerrada! Tapera! 3000 medicos pagando SVA (300 $= 900.000/mes = 25.800 U$S/mes = 300.000 U$S/año! Como gestiona Fosalba? Demos la importancia que tiene y mejoremos la gestion de un gran capital que tiene el SMU. MxC trabajando!! Acompaña el cambio! https://t.co/gWApcEtQ8l","1123945688365182976","https://pbs.twimg.com/media/D5kOkGKWAAIdFNs.jpg","","es","Uruguay","0","3","11","https://x.com/RodrigoPerna3/status/1123945688365182976","734936171541893120","RodrigoPerna3"
"1118688678354857984","Thu Apr 18 01:32:19 +0000 2019","5","El viernes ala noche quiero ir ala tapera pero lejos de la plata :(","1118688678354857984","","","es","Venado Tuerto, Argentina","0","2","0","https://x.com/JulaaGrecoo/status/1118688678354857984","2984507643","JulaaGrecoo"
"1120955489335021568","Wed Apr 24 07:39:49 +0000 2019","22","Making of a big partnership with UPI this enables zimbabwean business easily make payments to China Zimbabwes biggest trade partner @stewardbank https://t.co/i4gYpWAQiE","1120955489335021568","https://pbs.twimg.com/media/D45vDzEW0AA7rZT.jpg","","en","","0","1","9","https://x.com/TaperaTp/status/1120955489335021568","3434276847","TaperaTp"
"1116861608582578176","Sat Apr 13 00:32:12 +0000 2019","8","andando na tapera bem de boas do nada uma mulher para olha p mom e manda vc sabe alguem que corta grama????","1116861608582578176","","","pt","onde vivem os monstros, fpolis","0","3","0","https://x.com/ughste/status/1116861608582578176","2324532745","ughste"
"1118694536857960448","Thu Apr 18 01:55:36 +0000 2019","5","La señora Rosa Pinilla de Villa La Tapera muestra orgullosa los productos de su invernadero. https://t.co/Jao45DDp4f","1118694536857960448","https://pbs.twimg.com/media/D4ZmvGiWwAAxuMo.jpg","","es","Coyhaique, Patagonia","0","0","2","https://x.com/PatoSanhueza1/status/1118694536857960448","379866115","PatoSanhueza1"
"1122959280745984000","Mon Apr 29 20:22:10 +0000 2019","3","Saltenses doaram sangue medula e esperança no sábado em Sorocaba &gt;&gt; Leia mais: https://t.co/qpXdcrs8vY https://t.co/JvMdQ4mRpI","1122959280745984000","https://pbs.twimg.com/media/D5WNgioWwAw2KOi.jpg","","pt","Salto/SP","0","1","0","https://x.com/jornaltapera/status/1122959280745984000","77364272","jornaltapera"
"1117180302877708289","Sat Apr 13 21:38:35 +0000 2019","22","Será el cierre de la tapera el fin del ojón ?","1117180302877708289","","","es","","0","1","0","https://x.com/DelfiCherez_/status/1117180302877708289","2325738955","DelfiCherez_"
"1121936477674450945","Sat Apr 27 00:37:55 +0000 2019","1","Minha vida em 5 onibus Tapera via túnel Tapera via saco dos limões Udesc via beira-mar Ticen-tican via Mauro Ramos Tapera rio Tavares","1121936477674450945","","","pt","","2","0","0","https://x.com/eatsax/status/1121936477674450945","1023061657432584194","eatsax"
"1121418351849426947","Thu Apr 25 14:19:04 +0000 2019","8","MICAELA.- Los colegas de Radio Kiyu y el colega Jesús Ferreira informan que la policía y los bomberos trabajan para descender a un pozo de más de 100 años al lado de una tapera debido a un fuerte olor fétido percibido en esa zona. https://t.co/W2A42SXlJY","1121418351849426947","https://pbs.twimg.com/media/D5AUCw4W0AAGmrC.jpg","","es","Montevideo, Uruguay","0","3","0","https://x.com/danilotegaldo/status/1121418351849426947","176795483","danilotegaldo"
"1122097173322194944","Sat Apr 27 11:16:28 +0000 2019","1","Capa do Jornal Taperá de hoje dia 27/04/19. EDIÇÃO 4️⃣0️⃣9️⃣4️⃣ Já nas bancas corra e adquira o seu exemplar. https://t.co/PcgazMwbZ9","1122097173322194944","https://pbs.twimg.com/media/D5J9VoTWwAAgKqu.jpg","","pt","Salto/SP","0","0","0","https://x.com/jornaltapera/status/1122097173322194944","77364272","jornaltapera"
"1121124283848318976","Wed Apr 24 18:50:33 +0000 2019","26","Hoje tem reunião aberta do Capítulo Brasileiro do Creative Commons. Às 19h no Taperá centro cultural (ou melhor experimento tropical !) que fica na Galeria Metrópole (Av. São Luís 187). https://t.co/MpK34x02TJ","1121124283848318976","https://pbs.twimg.com/media/D48Ilw_W4AE586h.jpg","","pt","Curitiba, Brazil","1","1","6","https://x.com/rafa_zanatta/status/1121124283848318976","65082435","rafa_zanatta"
"1109465910803349504","Sat Mar 23 14:44:20 +0000 2019","8","️ Boa vitória ontem contra tubarão hoje temos a final da copa tapera contra a equipe do Joaçaba!! #futsal #acbf #darlanfutsal https://t.co/vbJh3XvX9c","1109465910803349504","https://pbs.twimg.com/ext_tw_video_thumb/1109465716225466368/pu/img/jR2VMceDPErgmJed.jpg","","pt","concórdia sc","0","1","2","https://x.com/Darlanfutsal/status/1109465910803349504","127313151","Darlanfutsal"
"1112819233564573697","Mon Apr 01 20:49:15 +0000 2019","3","Eu tenho um monte de alunos na escola da tapera que morro de medo de ser reconhecida.... o medo eh bem real esses dias eu tava voltando da faculdade e um mlk falou fo outro lado da rua: oi prof FIQUEI BRANCA","1112819233564573697","","","pt","Florianópolis, Santa Catarina","0","0","0","https://x.com/retisabroering/status/1112819233564573697","721500146782072832","retisabroering"
"1114526343914512384","Sat Apr 06 13:52:41 +0000 2019","19","Nesta quinta 11 de abril no Tapera Taperá às 19hs. https://t.co/eHj94ShV6H","1114526343914512384","https://pbs.twimg.com/media/D3eXzE-W0AINjUZ.jpg","","pt","São Paulo, Brasil","0","2","5","https://x.com/acacio1871/status/1114526343914512384","2284943765","acacio1871"
"1116663243836096513","Fri Apr 12 11:23:58 +0000 2019","0","rescate una moneda pa esta noche asique re pinta caerle a la tapera","1116663243836096513","","","es","Venado Tuerto, Argentina","0","0","1","https://x.com/vidondoantoo/status/1116663243836096513","2694044628","vidondoantoo"
"1116281844427829248","Thu Apr 11 10:08:25 +0000 2019","0","This is what others are saying who is right then https://t.co/AjIpIT80o3","1116281844427829248","https://pbs.twimg.com/ext_tw_video_thumb/1116281734558040066/pu/img/xpRf0FPSznG0Ui15.jpg","","en","UK","0","0","0","https://x.com/AllanTapera/status/1116281844427829248","703348092","AllanTapera"
"1115400065772859394","Mon Apr 08 23:44:33 +0000 2019","14","Nesta quinta feira no Taperá Taperá Galeria Metrópole centro de SP às 19hs. https://t.co/HRoKMuSeDG","1115400065772859394","https://pbs.twimg.com/media/D3qycU1WkAYK-GB.jpg","","pt","São Paulo, Brasil","2","0","5","https://x.com/acacio1871/status/1115400065772859394","2284943765","acacio1871"
"1115867159488606214","Wed Apr 10 06:40:37 +0000 2019","18","Imagine just spending USD20 and standing a chance to win USD3 500. Get a VISA globetrotter card from @stewardbank; all you need is your ID. https://t.co/T2yCizVOC0","1115867159488606214","https://pbs.twimg.com/media/D3xbQpsXkAAQYoC.jpg","","en","","0","4","7","https://x.com/TaperaTp/status/1115867159488606214","3434276847","TaperaTp"
"1116340234621521921","Thu Apr 11 14:00:27 +0000 2019","3","Ô gente se eu tivesse votado no Bolsonojo já teria me enfiado numa tapera e me isolado do mundo de tanta vergonha/arrependimento. E olha que só se foram três meses ‍️","1116340234621521921","","","pt","","0","0","2","https://x.com/analuizalmeidaa/status/1116340234621521921","4127801439","analuizalmeidaa"
"1115031379417366528","Sun Apr 07 23:19:31 +0000 2019","7","As pare de falar merda antes que entre pra tapera já ba se acha o tal e não passa de um fede a cu","1115031379417366528","","","pt","Santa Rosa, Brasil","0","0","0","https://x.com/AmauriBatista12/status/1115031379417366528","1061676703976751104","AmauriBatista12"
"1115294449184202753","Mon Apr 08 16:44:52 +0000 2019","5","EU QUERO DA UMA TAPERA NESSES PLAYBOY DE MERDA DEFENDENDO ABORDAGEM EM MENDIGO","1115294449184202753","","","pt","","0","0","0","https://x.com/gutchofee/status/1115294449184202753","884553829202763776","gutchofee"
"1114219810752212993","Fri Apr 05 17:34:38 +0000 2019","1","Unas ganas de hacer tapera y no puedo escaviar -.","1114219810752212993","","","es","Venado Tuerto, Argentina","0","0","0","https://x.com/JulaaGrecoo/status/1114219810752212993","2984507643","JulaaGrecoo"
"1112802378607149057","Mon Apr 01 19:42:16 +0000 2019","386","Sem meias palavras a destruição da política externa brasileira é o tema da palestra que o diplomata e ex-ministro Rubens Ricupero dará no dia 20 de abril na livraria Tapera Taperá em São Paulo. O pessoal já foi mais sutil.","1112802378607149057","","","pt","Santos, Brasil","9","7","80","https://x.com/jpcharleaux/status/1112802378607149057","213380154","jpcharleaux"
"1112406778908721153","Sun Mar 31 17:30:18 +0000 2019","3","Bref on tapera Cardiff et on repassera devant","1112406778908721153","","","fr","","0","1","2","https://x.com/MonsieurCity/status/1112406778908721153","401193252","MonsieurCity"
"1113587870336454657","Wed Apr 03 23:43:32 +0000 2019","3","Parte do time de autores e autoras na noite de lançamento do livro em São Paulo na Tapera Taperá https://t.co/rr5382FkUB","1113587870336454657","https://pbs.twimg.com/media/D3RCQoJXsAA78Ii.jpg","","pt","Sao Paulo, Brazil","0","0","1","https://x.com/ninguem_solta/status/1113587870336454657","1104447717525331974","ninguem_solta"
"1114458062453182465","Sat Apr 06 09:21:22 +0000 2019","11","Bringing banking to the people @stewardbank. The bank should come to you and not the opposite. We in Mt Darwin #Dotito #getbanked in 60 seconds. https://t.co/LpY0wPrAkB","1114458062453182465","https://pbs.twimg.com/media/D3dZrU4X4AAsKAq.jpg","","en","","0","2","1","https://x.com/TaperaTp/status/1114458062453182465","3434276847","TaperaTp"
"1114872773594308611","Sun Apr 07 12:49:17 +0000 2019","4","Vou tomar meu café com leite ao som de: velho casarão já quase tapera não sei o resto da música","1114872773594308611","","","pt","Siderópolis, Brasil","0","2","0","https://x.com/essa_diane/status/1114872773594308611","2316351836","essa_diane"
"1113698351730647040","Thu Apr 04 07:02:33 +0000 2019","8","Ja van arribant a C'an Tàpera els assistents a les jornades https://t.co/S45VMcpA89","1113698351730647040","https://pbs.twimg.com/media/D3SmiWzW4AICdiO.jpg","","ca","Palma de Mallorca","0","0","2","https://x.com/ARBREBALEAR/status/1113698351730647040","2336504119","ARBREBALEAR"
"1113466803752263681","Wed Apr 03 15:42:27 +0000 2019","7","É hoje galera dia de celebração! Vamos conversar com autoras e autores promover encontros e fazer planos para o nosso país no lançamento do livro Ninguém Solta a Mão de Ninguém Manifesto Afetivo de Resistência e pelas Liberdades a partir das 19h na Tapera Taperá https://t.co/P942fyOAyg","1113466803752263681","https://pbs.twimg.com/media/D3PTYBGX4AAn67B.jpg","","pt","Sao Paulo, Brazil","3","0","5","https://x.com/ninguem_solta/status/1113466803752263681","1104447717525331974","ninguem_solta"
"1113190947544809472","Tue Apr 02 21:26:18 +0000 2019","0","A única pessoa de Tapera que fala comigo ainda é a @rafaelaponci quando for pra lá só vou ficar com ela","1113190947544809472","","","pt","Rio Grande do Sul, Brazil","0","1","0","https://x.com/zabelaDal/status/1113190947544809472","916473123632971777","zabelaDal"
"1116711926338334721","Fri Apr 12 14:37:25 +0000 2019","1","Despues de comer da para ir a tomar unas pintas a la tapera","1116711926338334721","","","es","Venado Tuerto, Argentina","0","0","1","https://x.com/DavidDiazz46/status/1116711926338334721","910510149852368897","DavidDiazz46"
"1109123279074324480","Fri Mar 22 16:02:50 +0000 2019","8","Gente esse é o Zeus ele fugiu da casa de uma amiga que fica na tapera se alguém ver ele e conseguir pegar por favor me avisa!! Quem puder dar rt pra ajuda... https://t.co/DUUUdk4ViD","1109123279074324480","https://pbs.twimg.com/media/D2RluezWsAA-ku5.jpg","","pt","Floripa, SC","0","2","14","https://x.com/brianereiss/status/1109123279074324480","2867971783","brianereiss"
"1107071194535211018","Sun Mar 17 00:08:35 +0000 2019","8","Necesito tomarme mil pintas de la tapera y que se vaya todo bien a la mierda","1107071194535211018","","","es","","0","1","5","https://x.com/GabiiArias00/status/1107071194535211018","2974803526","GabiiArias00"
"1106233904443338756","Thu Mar 14 16:41:30 +0000 2019","23","tan yeta que el mismo día del evento ese que organizó la tapera y haus se me ocurre hacer la joda chupennnnla xd","1106233904443338756","","","es","Venado Tuerto, Argentina","0","1","0","https://x.com/pazzzguasconi/status/1106233904443338756","1051617861876232192","pazzzguasconi"
"1106626392446455808","Fri Mar 15 18:41:06 +0000 2019","3","Alguien que me segundee pa ir ala tapera manga de ortiva","1106626392446455808","","","es","Venado Tuerto, Argentina","0","0","0","https://x.com/JulaaGrecoo/status/1106626392446455808","2984507643","JulaaGrecoo"
"1107225486881681414","Sun Mar 17 10:21:41 +0000 2019","1","Cyclone Idai leaves trail of death destruction in Mozambique and Zimbabwe. May the LORD'S hand come upon Moz and Zim to rescue the people. https://t.co/97tdqJPcGw","1107225486881681414","https://pbs.twimg.com/media/D12no0pXQAE5MvU.jpg","","en","","0","0","1","https://x.com/masimba_tapera/status/1107225486881681414","624888646","masimba_tapera"
"1106363845227020293","Fri Mar 15 01:17:50 +0000 2019","2","Tengo gana de hacer tapera mañana capa pinte si me da plata el Néstor jajaja","1106363845227020293","","","es","Venado Tuerto, Argentina","0","0","0","https://x.com/JulaaGrecoo/status/1106363845227020293","2984507643","JulaaGrecoo"
"1108900201492897794","Fri Mar 22 01:16:25 +0000 2019","6","ni que viviese en una tapera","1108900201492897794","","","es","Buenos Aires, Argentina","0","0","1","https://x.com/flexxidol/status/1108900201492897794","452724622","flexxidol"
"1108069654025723905","Tue Mar 19 18:16:07 +0000 2019","4","Na capital paulista nossa edição de março pode ser encontrada nas Martins Fontes da Paulista e Vila Buarque na Tapera Taperá e nas Blooks do Frei Caneca e da @reserva_oficial :) https://t.co/HCNlSHum6G","1108069654025723905","https://pbs.twimg.com/media/D2CnOFKXQAAcZ7_.jpg","","pt","Recife, Pernambuco, Brasil","1","1","1","https://x.com/pernambucorev/status/1108069654025723905","106716750","pernambucorev"
"1107043286236233728","Sat Mar 16 22:17:41 +0000 2019","12","maldita tapera siempre me deja en pedo","1107043286236233728","","","es","","0","0","4","https://x.com/LucaDotti12/status/1107043286236233728","179158253","LucaDotti12"
"1109341978737721344","Sat Mar 23 06:31:52 +0000 2019","7","In my time there was no DIY process of documentaries capturing for ones first sport day. My last born Zane is about to start his first race and learn competitiveness. Moments will be documented thx to sosho media. will future races will be through virtual reality ‍️ . https://t.co/M3jhpI7RSz","1109341978737721344","https://pbs.twimg.com/media/D2UsocXXgAEiof7.jpg","","en","","0","0","0","https://x.com/TaperaTp/status/1109341978737721344","3434276847","TaperaTp"
"1105589303143530497","Tue Mar 12 22:00:05 +0000 2019","41","Demain Messi va être entourer de 10 joueurs il va encore sortir en 32 eme de finale mais pas grave il rentrera chez lui et se tapera la S12 des Simpons et tout ira bien","1105589303143530497","","","fr","Crenshaw ","1","4","29","https://x.com/LucasHussle972/status/1105589303143530497","612804943","LucasHussle972"
