,author,date,like,comment,public
696,@miftarisq2068,2024-06-12T10:42:06Z,0,Pfffttt,True
697,@ali_htim,2024-06-12T10:39:48Z,0,"Konten begini nih yg bakal dicegah sama RUU Larangan Jurnalisme Investigasi. 
Giliran untuk hal-hal yang menjatuhkan negara, mereka malah kelihatan kompak, konsisten, dan straight to the point. 😂",True
698,@UniversalGame-bn4qo,2024-06-12T10:39:17Z,0,Sebenarnya program kayak Tapera atau DP 0 rupiah itu di jalan kan dengan benar pasti bagus tanpa ngambil jatah gaji bulanan rakyat.tapi ngambil jatah ke untungan perusahaan besar bukan UMKM.kayak perusahaan milik china.tapi kok kita gagal di Tapera sementara Korut berhasil.bro itu negara komunis.gak heran mereka berhasil bikin apartemen gratis.kita kok kayak gagal ya karena salah program tapera.bukan ngambil uang inisiatif perusahaan malah gaji karyawan.coba kalok dari dulu kalok ngambil uang semua perusahaan dari BUMN sampai swasta pasti berhasil tu.kayak korut.dan jika kalian membandingkan dengan Korut gue akui kalian bodo sih.lo bandingin negara komunis dengan negara biasa seperti kita.kalok dari dulu kita komunis maka dulu juga banyak program yg ketat udah gitu negara kita tertutup.tapi program kayak gini pasti selesai,True
699,@clashofclan0337,2024-06-12T10:37:54Z,3,sudahlah kita semua sama2 tau kalau ini hanyalah salah satu cara baru utk menghimpun dana masyarakat.,True
700,@rimaskautsar4058,2024-06-12T10:31:12Z,0,nyimak,True
701,@Rifqyyy,2024-06-12T10:28:01Z,0,Korupsi hukum mati baru percaya,True
702,@mandaf6805,2024-06-12T10:24:45Z,0,"sebenarnya yang harus paling di jadikan perhatian, UMP daerah dan harga bahan pokok, kalo 2 ini udah diterima masyarakat, baru deh kita bisa lanjut ke program-program dari pemerintah",True
703,@muhammadhatta2286,2024-06-12T10:24:36Z,0,"Bukan masalah program jeniusnya, bagus sih bagus, masalahnya di olah pemerinta yang korupsinya bukan main, klo di kelolah swasta saya lebih percaya",True
704,@fachrijahri1580,2024-06-12T10:22:15Z,0,"3% itu sekarang, 10 tahun lagi angkanya dinaekin. Kayak dana haji lah.. 😂",True
705,@hendromartono2791,2024-06-12T10:21:46Z,0,"Mengapa program ini tidak dilakukan pada tahun 2014? Saat ini APBN defisit, penarikan Tapera hanya untuk menambal APBN ...",True
706,@michaelandreas5508,2024-06-12T10:20:27Z,0,indonesia emas 2045?,True
707,@AhmadSofyan-fr7jx,2024-06-12T10:18:40Z,0,Cur.,True
708,@putuagusdarmawan8955,2024-06-12T10:15:06Z,0,Siapa ya yang punya ide nya ini😮,True
709,@ngaray_dewantara,2024-06-12T10:13:42Z,0,"Negara makin Nge Lawak aja,udah di Demo berkali kali ga ada Kapok nya.",True
710,@howtobegood9498,2024-06-12T10:07:43Z,26,"kalo mau semua program pemerintah dipercaya oleh masyarakat, mungkin pemerintah bisa sah kan peraturan hukuman mati unutk para koruptor",True
711,@yosualoh3120,2024-06-12T10:05:19Z,0,Ini channel adalah buzzer rezim jokowi. Genius pala lu,True
712,@adista__,2024-06-12T10:03:04Z,0,Lha klo mau bikin rumah trus tanahnya dari mana?,True
713,@ayahrafa2590,2024-06-12T10:02:32Z,0,SUARA MU MANA PENDUKUNG JOKOWI.. 😂😂😂😂😂😂😂😂 PLUNGA PLONGOOO KAGETTT YA😂😂😂😂 NIKMATIN AJA YA,True
714,@UntukHiburan-by8ly,2024-06-12T09:59:24Z,231,"Saya paling suka ketika lo ngomong: ""ini kesannya kayak pemerintah tuh intinya mau coba cari cara buat gimana caranya ngeruk duit dari warga"". bener2 ya, kebangetan emg pemerintah negeri konoha ini😢",True
715,@themaskdevil8610,2024-06-12T09:53:37Z,0,"Rakyatnya aja gak percaya, apalagi investor 😅😅. Emang bener APPLE bangun pabrik di Vietnam.",True
716,@zaenuripermadi8309,2024-06-12T09:52:36Z,0,Nama ibu kandung aja di ganti ... Biar ngga bisa di ambil 😂,True
717,@arifkembiri,2024-06-12T09:44:08Z,0,"Kenapa pemerintah tidak membangun perumahan, dengan harga terjangkau.",True
718,@ridhoomusfiq,2024-06-12T09:42:12Z,0,Ada glitch video koh di menit 4:35 @raymonchin,True
719,@nofendi2230,2024-06-12T09:35:25Z,0,"SUDAH BANYAK POTONGAN BOSSSS, pajak gaji aja gede bgt",True
720,@isolljahaha,2024-06-12T09:35:06Z,0,Tapera : SCAM LEGAL,True
721,@arhammaulana2878,2024-06-12T09:32:25Z,0,"kalau RUU Penyiaran sampai di sahkan.,
konten seperti ini egk bakal muncul nih , pasti udh d blok KPI gk mutu itu.",True
722,@publicbersuara5843,2024-06-12T09:31:42Z,0,"INTINYA PROGRAM BAGUS, TAPI TERLALU DINI BUAT INDONESIA. MASIH BANYAK YG LEBIH URGENT, YAITU, KORUPTOR. 

Ya memang, bosan dengan kata korupsi koruptor kkn, yang mana kata2 tersebut pasti ada di kolom komentar di setiap video politik atau berbau pemerintahan. Tapi itu yang paling urgent.

Pls juga buat rakyat. Otak lu yang cuma pengen pendidikan gratis, pls stop. Balik lagi, INDONESIA TERLALU DINI mau programkan hal itu. Kalau koruptor udah tersisa 5%, dan jumlah dana yang di korupsi tidak lebih dari 100jt (dalam koneksi yang luas), saat itulah Indonesia bakal maju. Karna korupsi sukar menghilang. ""Sukar"" ya, lebih dari ""sulit"".",True
723,@klesta,2024-06-12T09:23:41Z,0,"masalah asli, duid cair harus umur pensiun 50+,  kalo kontraknya ada loophole dan yg berkesangkutan meninggal, bisa² duid nya auto jadi ghoib, di tarik bakal susah.",True
724,@alfirifaalmaulidie3214,2024-06-12T09:17:28Z,0,HUKUM MATI KORUPTOR DULU GAK SIH ?? 😂,True
725,@masr2346,2024-06-12T09:15:00Z,0,KAPAN YA UU KORUPTOR DI HUKUM MATI SERTA DIMISKINKAN 7 TURUNAN . MASIH UJI COBA AJA UDAH DI KORUPSI GIMANA MAU JALAN PROGRAMNYA . APALAH NEGARA INI .,True
726,@anp6301,2024-06-12T09:06:26Z,0,"Beberapa program pemerintah sih sy akui bagus tapi sy selalu melihat dan mendengar celah kecurangan yg memang benar² terjadi, ahir nya wajar kalau rakyat gak percaya uang nya di kelola mereka² yg ujung² nya jadi nama² yg di absen KPK😅",True
727,@alexwijoyo1988,2024-06-12T09:05:23Z,0,harus ada uu hukuman mati untk koruptor dan perampasan aset..kalo itu smua uda jalan baru rakyat percaya..,True
728,@emanueltriyaji8,2024-06-12T09:04:27Z,0,gotong royong semu...,True
729,@lilycahyanitandililing844,2024-06-12T09:02:32Z,0,"Nah memang intinya konsep TAPERA itu ga bener..hanya maksa motong lagi motong lagi, trus untuk yg dipotong ga jelas benefitnya apa.. ga ada keadilan sosial kaan.. kalau di Philippine memang program Pag-ibig fund bisa banget dicontoh..sudah melihat sendiri teman2 di filipin yg terbantu sebagai emergensi fund atau utk punya rumah..jadi semua kalangan bisa merasakan benefitnya..dan hanya dipotong penghasilannya dari program ini doang, ga kiri kanan udah motong trus nambah lagi... Kalau dikumpulin semua potongan itu (terutama utk PNS), besar juga loh😢",True
730,@alexwijoyo1988,2024-06-12T09:01:17Z,0,korupsinya brsin dl..kalo banyak korupsi uang begitu besar bsa habis begitu saja..padahal ini uang rakyat,True
731,@mangenurmancing2683,2024-06-12T09:00:36Z,0,"Gua lebih setuju benahin dulu internalnya, naikan nilai kepercayaan masyarakat pada lembaga2 terkait..",True
732,@RawinYubeko,2024-06-12T09:00:19Z,0,Waduh thumbnail nya diubah nih,True
733,@rayhanharashta7261,2024-06-12T08:59:23Z,0,Gw yakin program yg di buat pemerintah itu bagus untuk rakyatnya TAPI…… rakyat kyknya udh gak percaya lagi dan takut banget di KORUPSI.,True
734,@andrikurniawan531,2024-06-12T08:56:53Z,0,"5-10 taon kedepan rakyat harus defensif, simpan uang masing2, ga usah peduli sama jungkir balik pemerintah, salah mereka sendiri juga",True
735,@user-rx5tl8tr4w,2024-06-12T08:48:36Z,0,Gaji Komisioner Tapera berapa ya ?,True
736,@cahlorr2249,2024-06-12T08:46:17Z,0,"Jadi apakah kebanyakan statement buruk itu muncul karna 1.kepercayaan masyarakat pada pengelolaan dana Yg tumpang tindih 2. Para influence & konten creator merasa di rugikan karna Mereka merasa tidak mendapat timbal balik atau bukan pihak yg diuntungkan dari program 3.masyarakat yg menjadi pihak tujuan program ini punya keterbatasan bersuara atau mungkin mreka hanya mengiyakan statement para influence tanpa mikir apa keuntungan & kerugiannya.

Yg saya amati yg paling keras menolak itu para konten creator yg mana mereka tidak di untungkan,tentu mereka punya media untuk bersuara,
Yg pastinya tendensius.

Ini cuma asumsi liarku aja bang",True
737,@abdurrahmansyafii2224,2024-06-12T08:41:05Z,0,"Intinya belum perlu ada tapera, mending dibenahin aja program dari BPJS nya",True
738,@dafitapril9204,2024-06-12T08:39:40Z,0,Masalahnya takutnya  DI korupsi,True
739,@aaaaaaaaaaaaaaaaa98,2024-06-12T08:33:33Z,0,"ya disana gaji, maupun dipotong segede itu ya dapet juga balik ke rakyatnya. masih bisa dinikmati. kalau kita udah gajinya yang kecil dipotong dikit aja udah terasa besar.",True
740,@evanoktari2238,2024-06-12T08:32:39Z,0,"masalah utamanya di kepercayaan makanya jadi ribut, kalo TAPERA untuk PNS ga di korupsi dan terbukti lancar membantu masyarakat, rakyat langsung gas setuju",True
741,@Sholonotsolo,2024-06-12T08:31:57Z,0,"Gimana rakyat mau,rang sekarang korupsi di biarkan begitu aja,sahkan uu perampasan aset dlu minimal",True
742,@im9yro178,2024-06-12T08:31:16Z,0,emang sih masalah kepercayaan,True
743,@wahyumeilandri9456,2024-06-12T08:27:06Z,0,"Cuma 1 dari awal.
Khawatir di korupsi.
Jika di kelola dengan baik dan jujur, gw ikhlas sih.",True
744,@rohandiren9931,2024-06-12T08:25:16Z,0,"Sistem pendidikan dan kesehatan yang berkualitas bersama dengan rendahnya tingkat kriminalitas, dari 3 aspek ini membuat negara menjadi paling bahagia dan disukai masyarakatnya sendiri contohnya negara Finlandia sebagai negara nomor satu negara paling bahagia di dunia. Mereka aja besar potongan dari gajinya dengan bukti yang nyata untuk masyarakat kembali. Bukannya dana dipercayakan itu di cuci lalu di pindahkan ke rekening (KORUPTOR). Sulit memang memperbaiki kepercayaan kalonya sudah contoh buruk seperti kasus korupsi masih banyak bahkan viral.",True
745,@needleslinger5639,2024-06-12T08:21:31Z,0,"Logikanya kalau nyalon aja abis duit buat suap dan cara licik lain ya mana bisa dia bakal jadi orang yang baik setelah memperoleh jabatan. 

Konklusinya adalah pejabat nggak ada yang murni baik",True
746,@jeffrypurnomo11,2024-06-12T08:17:38Z,0,Dikelola sama manajer investasi saha? Jgn bilang ujung2nya taunya masuk berita uda pd pk rompi oren (oknum loh maksudnya) 😅 dan itu juga bukan di +62 itu biasanya di madagaskar,True
747,@Jumalan_Miekka,2024-06-12T08:16:53Z,0,TAPERA? emang rumahnya udah ada?,True
748,@definari6747,2024-06-12T08:11:53Z,0,"Gak sopan anda menyamakan Tanam Paksa dengan Tabung Paksa (Tapera). Tanam paksa itu jelas tujuan & manfaatnya untuk petani pada saat itu. Kosep tanam paksa pada zaman Belanda adalah untuk menjaga supaya jumlah & jenis produk pertanian yang dihasilkan petani sesuai dengan permintaan pasar sehingga tidak terjadi oper produksi & anjloknya harga, setelah program tanam paksa gak ada lagi hasilnya bisa anda lihat sendiri, polatilitas harga komoditas  pertanian gak karu-karuan, musim tanam harga beras melonjak, musim panen harga gaba anjlok, komoditas lain juga sama, musim tanam harga melonjak, musim panen harga anjlok, mafia leluasa bermain & tambah kaya, petani sengsara. Hal semacam itu gak pernah ada di masa tanam paksa era pemerintahan kolonial belanda.",True
749,@persal91,2024-06-12T08:05:22Z,0,Udah kalap nih negara nyari duit dari rakyatnya sendiri,True
750,@bluecerifblcrf2380,2024-06-12T08:04:53Z,0,masyarakat udah ga percaya sama kinerja pemerintahan🤣,True
751,@Memburu_HartaKarun_PasarModal,2024-06-12T08:02:54Z,0,"Duit Tapera ntar di puterinnya di pasar Modal juga ujung ujung nya...

Dibeliin BREN😂😂😂

Jd Jiwasraya lagi deh",True
752,@daniyot9398,2024-06-12T08:00:13Z,0,bang sering sering dong analisa kebijakan kebijakan kayak gini,True
753,@rakryanodoro5883,2024-06-12T07:59:32Z,1,"Ini cuman proyek dimana penguasa mau pakai uang rakyat untuk mendanai proyek menurut selera mereka saja tanpa mau adanya imbalan yang pantas dan jelas. Artinya, mau gratis saja. Maklumlah, APBN nya defisit & hutang negara membengkak padahal masih banyak yang mau digarap (spt IKN, makan gratis, jalan tol, dll) padahal dananya sdh kepotong utk bayar utang luar negeri yang jatuh tempo, naiknya belanja modal krn kenaikan gaji ASN. Padahal sudah ada BTPN (Bank Tabungan Perumahan Negara), kenapa yg sdh ada tidak diberdayakan saja. Jadi, Tapera itu tidak lebih pembodohan saja, uang rakyat dikeruk tapi imbalannya nggak janji ...dech (artinya, suka2 gue penguasa mau kasih berapa & kasih apa wkwkwkwk).",True
754,@anitaharriyanti4789,2024-06-12T07:58:32Z,0,"Gw dan suami adlh salah satu (dr sekian banyak) yg sdh mndapatkan benefit dr bapetarum ini. Alhamdulillah proses pencairannya gampang dan memang bukan ditujukan utk meng-cover seluruh DP rumah apalagi hrga rumah, tp mmg hanya utk 'nambahin' dp nya aja. Betul hanya utk rmh subsidi dan rumah pertama sj. Intinya, kita objektif sj dl, percaya, dlu bpjs jg smpt di ragukan, tp skrg berjalan dgn baik (walaupun bnyk kurang nya jg)",True
755,@aldoaprilyan71,2024-06-12T07:57:21Z,0,"benahi dulu itu hukuman korupsi, br bikin program2 funding. mau bego in masyarakat?",True
756,@faridarifin5032,2024-06-12T07:52:53Z,1,"Hmm wajar juga sih bang masyarakat bilang gitu sama banyak kontra nya, karena banyaknya trauma masyarakat terhadap pemerintah yg sering blunder dan kurang dapat dipercaya.",True
757,@elendah7959,2024-06-12T07:46:17Z,0,"pasti ntar stelah bertahun2 pas mau ambil duit tapera bakal di persulit, boro2 dapat rumah .. lagian ya rumah itu letaknya tergantung situasi masing2 orang, dr lokasi tempat kerja, strategis atau ngga dsb, emg bisa gitu pilih sendiri dr tanah dan desain bangunan serta lokasi kalo pake tapera😑😑 dah lah ga mungkin suskes sesuai tujuan ini program, pasti mandek di korupsi dan faktor2 lain",True
758,@thekundre1,2024-06-12T07:45:56Z,0,TAPERA =program setan buat kasih kenyang pengelola negara...ga masuk akal,True
759,@melodyaan2947,2024-06-12T07:45:31Z,0,Terimakasih kak sebenarnya aku jg kepikiran kek gitu. ☹️tpi emang banyak koruptor jadi sulit percaya pada pemerintah,True
760,@bagaspratamacahyadi9145,2024-06-12T07:45:02Z,0,JUJUR AJA menurut gw Tapera ini program yg bagus banget teutama buat ngatasin dan menimalisir mereka yg bermain judi on-line,True
761,@donghuaworlds3837,2024-06-12T07:44:18Z,0,"koh, jgn samakan tapera kita indo dengan tapera na luar negri, tapera kita aja yg dulu aja byk pns ga terbayarkan entah uang na ud kemana kabur na... jiwas raya aja du korupsi pelakunya kabur ga di cari malah di diamkan..jadi gimana rakyat bs percaya sama tapera",True
762,@dyas9876,2024-06-12T07:43:43Z,0,"Bukan masalah 3 persen nya, tapi kepercayaan masyarakat. Toh ujung-ujungnya dikorupsi",True
763,@mochammadnaufalrizkyangkas8878,2024-06-12T07:41:34Z,0,ya allah indoo.. indoooooo,True
764,@indahlazuarini1602,2024-06-12T07:35:52Z,0,Apakah kalau rakyat tidak setuju terhadap Tapera maka kebijakan ini bisa dibatalkan? Atau mungkin tetap jalan meskipun rakyat tidak mau.,True
765,@linkanata2475,2024-06-12T07:35:24Z,0,Tolak Tapera karena gak percaya pada pemerintah dengan program ini apa benar benar bisa terlaksana sesuai rencana awal jangan sampai nantinya dipersulit atau dikorupsi,True
766,@agungmulyawan2791,2024-06-12T07:32:27Z,0,tabungan pemerasan rakyat,True
767,@ronniejohn6055,2024-06-12T07:31:44Z,0,"Dari dimensi good governance, kita tidak memiliki good governance",True
768,@ILENKARTCHANNEL,2024-06-12T07:28:20Z,0,Misteri Mimpi Jokowi,True
769,@wagini456,2024-06-12T07:26:51Z,0,"Ya kalau  dibanding sama Malaysia, Singapore. Ya jau,kalau diindo negara nya super korup.",True
770,@wtfgadget,2024-06-12T07:25:34Z,0,"kalo udah ada peraturan hukum mati bagi koruptor, dan udah ada 1 koruptor yang dieksekusi mati
baru gw setuju tapera",True
771,@muhiqbalhabibi,2024-06-12T07:20:51Z,0,"Yg jadi masalah utama program tapera ya emg pengelolanya, knp hrs dikelola khusus sama bp tapera? Ntr mereka bikin struktur sampe tingkat kab/kota, udh brp duit yg mubadzir buat ngegaji manusia yg pada dasarnya gak guna?
Kalo emg masuk jaring pengaman sosial masukin ke programnya bpjs tenaga kerja aja yg strukturnya udh jadi, karyawannya udh ada, sistemnya jg udh ada",True
772,@rakam.r.9288,2024-06-12T07:17:47Z,0,"Saya sih masih gak percaya sama tapera, knp? Berkaca aja sama program lain yg dikorupsi terus pailit itu kayak asabri, taspen, jiwasraya, belum berita kalau tapera buat pns aja belum dicairin, gila itu mah keterlaluan, fyi bapak saya dan kakak pr bapak itu korban jiwasraya, nabung tabungan pendidikan buat sekolah anaknya (bapak saya adek, kakak juga anaknya yg kedua), manfaatnya pas mau masuk kuliah malah gak dapet, sempat dapet dua cuma pas smp sama sma, itu duid di jiwasraya aja mana? itu gak ada sama sekali itikad dikembalikan kok, emang kurangajar sih, mana bisa percaya lagi klo udah kayak gini, dari kasus ortu sama kakak ortu itu aja saya jadi mikir mikir ngapain ikutan tapera kasus lama aja kyk gitu kok, belum manfaatnya itu dilimit bagi kalangan tertentu, ada niat bikin sistem transparan aja enggak kayak tapera kan tabungan berarti hrsny kyk sistem saldo dan transaksi harus ada kyk akunnya per individu lalu tiap bulan atau tiap seminggu gitu ada laporan transaksinya misal mau memudahkan rakyat kenapa gak berani transparan",True
773,@BadutSurabayaSidoarjo,2024-06-12T07:15:33Z,0,"Salah sendiri pilih presiden oligarki 

Silahkan dirasakan skr he..he..",True
774,@drewskye89,2024-06-12T07:11:40Z,0,"TRUST(KEPERCAYAAN) itu No. 1 <--- INTI dari Penolakan Masyarakat Thd TaPeRa kalo menurut saya.
Gw yakin yang penghasilan tinggi diatas 8jt pun, bersedia ikut TaPeRa kalau ada TRUST. Yakin uang nya benar2 dipergunakan untuk program dan memang tidak dikorupsi. Orang Indonesia ini umumnya mau saling membantu kok, Bule aja suka dibantu, apalagi Saudara di Negeri sendiri yang Berpenghasilan Rendah pasti mau dibantu..Masalahnya banyak kasus 'tabungan' serupa itu yang membuat Masyarakat TIDAK PERCAYA untuk uangnya dikelola oleh Pemerintah. Begitupun Lembaga Hukum(dan semua yang terkait dengan Hukum), juga longgar dalam menghukum oknum2 korup yang menggerogoti uang rakyat. Seharusnya yang tertangkap Korupsi dana Tapera HARUS LANGSUNG DIMISKINKAN KELUARGA nya..Bagaimana mau kita percaya(trust)..?",True
775,@dwifirmansy1286,2024-06-12T07:11:08Z,0,Tapera bisa jd atm berjalan pejabat/petinggi,True
776,@MasFaqir,2024-06-12T07:09:22Z,0,"Bukan masalah itunya sh koh, kalau dilihat segi manfaat mungkin begitu, namun yg jdi maslahnya masyrakt sdh tidak percaya dengan orang2nya / pengelolanya apalagi orang2nya itu-itu lagi yang semua orang faham. Sehingga tidak bisa percaya lagi debgan orang2 itu, kecuali mereka sudah di PECAT😅 Musnahkan bila perlu😅",True
777,@yanzfortuna6426,2024-06-12T07:07:35Z,0,Ladang korupsi.... Inti nya SDH gk percaya pemerintah,True
778,@fahryansyah9741,2024-06-12T07:03:34Z,0,"Lagian udah tau Pemerintah lg dipandang krisis keuangan n pejabatnya lg jelek dimata bnyak Rakyatnya,,.. bisa2nya malah ngide buat Sodakoh ke rakyat,,,mana ada yg percaya 😂",True
779,@kbikbi3659,2024-06-12T07:01:41Z,0,Minimal ruu perampasan aset disahkan,True
780,@setengahnyata1717,2024-06-12T06:59:02Z,0,"dah ganti thumbnail aja nih koh..haha
main aman aja koh biar channelnya aman, nggak kena semprot buzzer 🤣🤣",True
781,@hydraplus510,2024-06-12T06:56:14Z,0,kalau tidak masuk akal berarti tidak jenius,True
782,@wahyuroziqin4217,2024-06-12T06:55:49Z,0,"Gue gaji 3 juta, gue alhamdulillah bisa buat rumah sendiri, tanpa tapera.. jelek2 tpi rumah sendiri.. tp saya juga hutang kur 50 jt karena biaya kurang. Tp kan sudh punya rumah, sambil nyicil hutang.. ini dipotong gak dapat rumah.. uangnya di korupsi pemerintah.. waktu pensiun uang dipotong pajak.. wkwkw",True
783,@zkalex7321,2024-06-12T06:54:26Z,0,Gimana saya mengirim screenshot? Saya ingin bertanya,True
784,@alfiwahyuningrum7314,2024-06-12T06:51:17Z,0,Jadi penasaran sama siapa yg pertama kali ngusulin tapera ini🤣 pingin nyubit otaknya.,True
785,@korewa4545,2024-06-12T06:49:24Z,0,"Rakyat udh kehilangan kepercayaan terhadap pemerintah,jadi kebijakan kebijakan yg kayak gini susah diterima",True
786,@mahriannoor3871,2024-06-12T06:49:08Z,0,yang lucu ambil rumah syarat dan ketentuan berlakunya banyak banget.,True
787,@stevebat3608,2024-06-12T06:48:05Z,0,Wkwk thumbnail nya diganti 😂,True
788,@azkanihza,2024-06-12T06:47:20Z,0,Tar duit dibuat nyawer biduan 🗿,True
789,@zunaleuterich8601,2024-06-12T06:44:57Z,0,"Bjirr, penghasilan 8 juta masih dianggap impossible buat beli rumah 😢",True
790,@Hendra-fq9zf,2024-06-12T06:43:07Z,0,"Berantas / tekan KKN dulu la. Trust masyarakat lagi rendah. Dipaksa 'nabung"" gini, ga bakal mau",True
791,@wiwiroeswanti6200,2024-06-12T06:42:36Z,0,Mungkin para pejabatnya studi banding nya di Afrika ...nonton singa sama jerapah,True
792,@lidwina4666,2024-06-12T06:42:03Z,0,Malaysia EPF gaji di potong 9% or 11% jgn mimpi deh indonesia mau niru negara lain kan RAKYAT INDONESIA di bodohi trs ama PEMERINTAH INDONESIA 😂😂😂,True
793,@MomijiAya,2024-06-12T06:40:09Z,0,ini penjajahan 😑,True
794,@user-xy1zz3tm1u,2024-06-12T06:37:43Z,0,di negara lain itu di buatin dulu rumah nya..,True
795,@agusmahajisiswanto2322,2024-06-12T06:34:34Z,0,Jiwasraya ajah di korupai bri padahal udh di rekomendasi dari bang lo di korupsi apa gak gila itu negara kita,True
796,@Djalanidhi,2024-06-12T06:32:53Z,0,"Suruh internal pemerintah jujur, terbuka, dan kerja bener dulu...
Itu duit yang dikorupsi balikin dulu semua mua-muanya plus tambahan nilai inflasinya... nah, itu duit pake buat pembangunan dulu, klo kurang ntar kita2 baru bantuin.....",True
797,@sinkecil13,2024-06-12T06:28:36Z,0,"EH RAYMOND CHIN...EMANG LO DOANG YANG PINTAR...RAKYAT SUDAH CERDAS OM !!!
🤫🤫🤫",True
798,@sabbiismarobbi767,2024-06-12T06:28:04Z,0,"GUA GAK SETUJU BANG, DULU BAPAK GW PNS DARI TAHUN 80AN UANGNYA DI KORUPSI SAMA PEMERINTAHNYA SENDIRI BAPERTARUM DULU NAMANYA, DARI AWAL MASUK PNS AMPE PENSIUN SEKARANG CAIRIN CUMA DAPAT 3 JUTAAN, A***** BANGET.",True
799,@asepmaulana1262,2024-06-12T06:21:19Z,0,Masalahnya cuma satu sih masyarakat kurang percaya. Korupsi ajah gak beres malah tambah peres rakyat sipil😌,True
800,@nasreefamily471,2024-06-12T06:21:00Z,0,"program2 pemerintah ini asal jadi tanpa konsultasi dengan badan2 terkait, tau2 ada ini ono potong pajak ini ono, tanpa ada sosialisasi ke pihak2 berwenang... DPRnya aja masih dipeddebatkan, tapi program udah rilis",True
801,@alifhendrawan3316,2024-06-12T06:16:45Z,0,Yg di takutin tuh karena susah banget buat bisa di percaya 😁,True
802,@estorindobarthelomeusloth,2024-06-12T06:16:25Z,0,"Susah selama rakyatnya emang mental korup, pengen kaya secara instan dan gak aware sama keadaan negara masa kini sampe ke depan, bahkan dgn keadaan orang di sekitarnya",True
803,@n113hadi9,2024-06-12T06:11:19Z,0,00:24 ngakak gwa🤣,True
804,@os_biasa_saja,2024-06-12T06:09:06Z,0,"Ingat. Gaji negara lain itu tinggi tidak sama dengan kita yg di Indonesia, ganji masih rendah",True
805,@EXPygy,2024-06-12T06:08:32Z,0,Menuju #IndonesiaCemas2045,True
806,@kanggorengan7754,2024-06-12T06:08:04Z,0,Korupsi....korupsi....korupsi. Masih ada dana besar dikelola pemerintah yang ga dikorupsi????,True
807,@gegammer6016,2024-06-12T06:05:04Z,0,"Kepercayaan nya sedang benar benar merosot, bukannya gercepin soal hukuman berat tuk koruptor (mumpung momentnya juga tepat, lagi tercyduk koruptor melakukan korupsi hingga triliunan lho)
Eh malah gercepin hal yang lain saat ekonomi sedang tidak baik baik saja dipaksa pula 🤦",True
808,@jeihanaksal2834,2024-06-12T06:03:52Z,0,"Mending gk usah dah, udah biar masyarakat aja yang ngelola uangnya sendiri, selama korupsi masih merajalela, program ini pasti gagal",True
809,@robiadi-fz5ht,2024-06-12T06:01:26Z,0,"Gua sih ga masalah masalah sistem tapera ,karena emang tujuannya bagus .yg gua permasalahin sekarang gua lagi nganggur cuk mau diambil 3% dari mana nyari kerja aja udah susah.mau usaha udah banyak yg usaha .😅minimal itu harusnya buat progam untuk sdm,macem singapura.jgn buat dulu progam rumah seperti ini sementara mpengangguran merajalela diindo.😅",True
810,@user-ed4re2mx3k,2024-06-12T05:58:30Z,0,"Masalah terbesar Indonesia: Korupsi, Kolusi, Nepotisme.

Sebagus apapun konsep programnya, hasilnya tetap NOL BESAR selama KKN itu gak diatasi",True
811,@riskysumatri7986,2024-06-12T05:56:38Z,0,"Masalahnya kepercayaan terhadap pemerintah rendah, hal ini krn banyaknya kasus korupsi di indonesia yg tiap tahun makin menggila",True
812,@Rozy843,2024-06-12T05:56:03Z,0,"Suka betul bikin program tapi tdk tau apa akar masalahnya, masyarakat sudah jenuh dengan kasus korupsi yg membuat masyarakat krisis kepercayaan ke pemerintah...bahkan tapera wajib buat masyarakat yg sdh punya rumah termasuk ojol yg pendapatannya tdk menentu memang udah gila!",True
813,@moriartygaming46,2024-06-12T05:55:47Z,0,"Ga percaya gua, instrik2 lahan korupsi. Program scam.",True
814,@AbiemMiqyal-qf4xu,2024-06-12T05:55:37Z,0,"Weleh tapera aja msi ada utang ga bisa lunasin yang ikut program sebelum nya, belom kasus jiwa sraya, nanti ikut nabung ujung” ga jelas jadi donatur dana buat di korup, incestasi ke mana yang untung siapa ga jelas blas",True
815,@rizriz9214,2024-06-12T05:55:10Z,0,"Nih klo ada org pemerintahan yg baca komen ini, COBA PIKIR PAKE OTAK dan pahami, gimana rakyat mu mau percaya kalau :

1. Kasus korupsi aja masih banyak yg melibatkan org² pemerintahan/ pejabat.
2. UU perampasan aset aja lo tolak mentah² njing, gmn ga pada curiga.
3. Kasus mafia yg bekingannya aja aparat bin keparat.
4. Pajak lu naikin trus tapi uangnya malah dikorup (lagi). Orang jadi males bayar pajak, udh ngurusnya diperibet uangnya disikat.
5. Administrasi berkas klo ngurus apa² ribet, klo mau cepet harus pake calo org dalam, kurang tai apa coba.
6. Lanjutin isi sendiri aja dah, kolom komen yutub jg gabakal muat keknya klo gua jabarin semua kebobrokan negara ini.
5",True
816,@cinnomoaccesories1546,2024-06-12T05:54:43Z,0,Gk ada manfaat timbal balik bgi yg udh ada rumah.. Payahhhhh,True
817,@satrofajar,2024-06-12T05:54:09Z,0,Gaji asn dah di bawah umr masih juga dikorupsi tuh tapera.. 😂 masyarakat mana percayalah 😂,True
818,@kotarouriderblack6118,2024-06-12T05:53:31Z,0,Yang gajinya 8.000.001 menanges.,True
819,@matahalilintarbudikurniara5629,2024-06-12T05:52:19Z,1,Kembali ke konsep Dasar uud1945,True
